timestamp,project_id,budget,project_location,tower_type,substation_type,tax_rate,project_size_km,project_start_month,project_end_month,lead_time_days,commodity_price_index,region_risk_flag,quantity_steel_tons,quantity_copper_tons,quantity_cement_tons,quantity_aluminum_tons,quantity_insulators_count,quantity_conductors_tons,quantity_transformers_count,quantity_switchgears_count,quantity_cables_count,quantity_protective_relays_count,quantity_oil_tons,quantity_foundation_concrete_tons,quantity_bolts_count
01-04-2025,P0545,16541849.26,South,Terminal,400 kV AIS,28,150,2,7,13,103.01,High,30.92,3.13,23.11,2.48,273,24.72,2,7,12,9,4.34,15.7,466
01-05-2025,P0545,16541849.26,South,Terminal,400 kV AIS,28,150,2,7,35,102.91,High,35.5,3.52,26.65,2.81,310,27.88,2,6,11,8,4.21,17.68,466
01-06-2025,P0545,16541849.26,South,Terminal,400 kV AIS,28,150,2,7,13,104.24,High,34.87,3.39,25.26,2.74,299,27.37,3,6,10,8,4.38,17.4,466
01-07-2025,P0545,16541849.26,South,Terminal,400 kV AIS,28,150,2,7,19,105.55,High,20.67,2.03,15.55,1.66,177,16.47,2,7,12,9,4.39,10.22,466
01-03-2025,P0546,49129811.99,South,Transposition,132 kV AIS,12,200,3,12,43,102.33,Medium,28.95,2.91,21.72,2.31,96,23.15,1,4,5,5,2.23,14.32,1537
01-04-2025,P0546,49129811.99,South,Transposition,132 kV AIS,12,200,3,12,53,105.39,Medium,38.77,3.87,29.07,3.07,128,30.79,1,3,5,4,2.32,19.08,1537
01-05-2025,P0546,49129811.99,South,Transposition,132 kV AIS,12,200,3,12,39,103.95,Medium,49.1,4.91,36.38,3.86,163,39.41,2,3,5,5,2.19,24.18,1537
01-06-2025,P0546,49129811.99,South,Transposition,132 kV AIS,12,200,3,12,50,105.54,Medium,56.76,5.88,42.9,4.63,189,45.41,1,3,6,5,2.22,28.92,1537
01-07-2025,P0546,49129811.99,South,Transposition,132 kV AIS,12,200,3,12,35,104.7,Medium,46.23,4.69,34.21,3.78,154,36.86,2,4,5,4,2.48,23.12,1537
01-08-2025,P0546,49129811.99,South,Transposition,132 kV AIS,12,200,3,12,34,109.33,Medium,45.38,4.51,34.31,3.7,149,36.31,2,3,6,4,2.28,23.14,1537
01-09-2025,P0546,49129811.99,South,Transposition,132 kV AIS,12,200,3,12,32,111.23,Medium,57.69,5.66,42.83,4.59,190,46.04,1,3,7,4,2.01,28.34,1537
01-10-2025,P0546,49129811.99,South,Transposition,132 kV AIS,12,200,3,12,48,108,Medium,56.66,5.82,43.68,4.56,189,45.21,1,3,6,5,2.28,28.79,1537
01-11-2025,P0546,49129811.99,South,Transposition,132 kV AIS,12,200,3,12,39,110.27,Medium,54.24,5.54,41.96,4.36,185,44.32,1,3,6,5,2.48,27.86,1537
01-12-2025,P0546,49129811.99,South,Transposition,132 kV AIS,12,200,3,12,22,112.77,Medium,51.35,5.07,38.19,4.08,166,40.26,1,4,6,4,2.37,25.36,1537
01-01-2025,P0547,12012235.04,North,Terminal,220 kV GIS,18,80,1,10,40,100.7,Low,7.06,0.72,5.26,0.56,84,5.67,2,3,7,4,2,3.59,346
01-02-2025,P0547,12012235.04,North,Terminal,220 kV GIS,18,80,1,10,31,101.14,Low,8.88,0.87,6.6,0.7,103,7.06,2,4,7,4,2.08,4.47,346
01-03-2025,P0547,12012235.04,North,Terminal,220 kV GIS,18,80,1,10,45,104.02,Low,11.39,1.12,8.38,0.91,131,8.84,2,3,5,5,2.02,5.52,346
01-04-2025,P0547,12012235.04,North,Terminal,220 kV GIS,18,80,1,10,30,102.45,Low,13.58,1.36,10.09,1.06,159,10.85,1,3,5,4,2.18,6.6,346
01-05-2025,P0547,12012235.04,North,Terminal,220 kV GIS,18,80,1,10,43,103.66,Low,15.45,1.5,11.6,1.24,183,12.31,1,3,5,4,2.21,7.6,346
01-06-2025,P0547,12012235.04,North,Terminal,220 kV GIS,18,80,1,10,25,108.33,Low,16.1,1.63,12.09,1.32,194,13.14,1,3,5,5,2.2,8.31,346
01-07-2025,P0547,12012235.04,North,Terminal,220 kV GIS,18,80,1,10,33,109.95,Low,11.7,1.19,8.79,0.95,139,9.28,1,3,6,4,2.32,5.78,346
01-08-2025,P0547,12012235.04,North,Terminal,220 kV GIS,18,80,1,10,26,111.94,Low,10.15,1.04,7.7,0.8,121,8.36,1,4,6,4,2.29,5.21,346
01-09-2025,P0547,12012235.04,North,Terminal,220 kV GIS,18,80,1,10,30,113.37,Low,11.38,1.12,8.3,0.9,132,9.18,1,3,6,4,2.15,5.64,346
01-10-2025,P0547,12012235.04,North,Terminal,220 kV GIS,18,80,1,10,41,114.51,Low,9.8,0.96,7.17,0.78,116,7.83,1,4,7,4,2.3,4.96,346
01-02-2025,P0548,46965593.84,Central,Transposition,765 kV GIS,12,100,2,12,32,102.08,Low,24.86,2.48,18.51,2.01,85,20.27,3,9,15,12,6.42,12.43,1558
01-03-2025,P0548,46965593.84,Central,Transposition,765 kV GIS,12,100,2,12,27,101.91,Low,33.74,3.3,25.53,2.64,109,27.12,3,9,16,13,6.25,16.97,1558
01-04-2025,P0548,46965593.84,Central,Transposition,765 kV GIS,12,100,2,12,25,105.67,Low,42.1,4.16,31.35,3.34,138,33.31,3,9,15,13,6.29,20.61,1558
01-05-2025,P0548,46965593.84,Central,Transposition,765 kV GIS,12,100,2,12,52,103.9,Low,49.71,5.06,38.08,3.94,169,39.69,4,10,17,12,6.47,25.18,1558
01-06-2025,P0548,46965593.84,Central,Transposition,765 kV GIS,12,100,2,12,55,106.24,Low,56.54,5.59,43.17,4.53,186,44.98,3,10,16,12,6.34,27.97,1558
01-07-2025,P0548,46965593.84,Central,Transposition,765 kV GIS,12,100,2,12,59,110.32,Low,43.64,4.47,32.65,3.57,146,35.77,3,10,17,12,6.05,21.79,1558
01-08-2025,P0548,46965593.84,Central,Transposition,765 kV GIS,12,100,2,12,38,105.81,Low,42.77,4.3,32.3,3.34,142,34.33,3,10,16,13,6.21,21.42,1558
01-09-2025,P0548,46965593.84,Central,Transposition,765 kV GIS,12,100,2,12,33,111.32,Low,51.54,5.19,38.55,4.15,177,41.01,3,9,15,13,6.25,25.85,1558
01-10-2025,P0548,46965593.84,Central,Transposition,765 kV GIS,12,100,2,12,43,112.32,Low,51.65,5.28,39.06,4.12,172,41.76,4,10,15,12,6.36,26.3,1558
01-11-2025,P0548,46965593.84,Central,Transposition,765 kV GIS,12,100,2,12,36,108.3,Low,48.94,5,37.68,3.98,165,39.47,3,10,17,13,6.19,25.04,1558
01-12-2025,P0548,46965593.84,Central,Transposition,765 kV GIS,12,100,2,12,41,107.15,Low,46.07,4.56,34.15,3.67,153,37.19,3,10,17,13,6.06,23.3,1558
01-01-2025,P0549,22262636.73,North,Transposition,765 kV GIS,12,200,1,12,10,101.09,High,13.15,1.33,10.09,1.06,22,10.78,4,9,17,13,6.29,6.72,781
01-02-2025,P0549,22262636.73,North,Transposition,765 kV GIS,12,200,1,12,10,101.14,High,15.98,1.58,11.84,1.26,26,12.85,3,10,16,13,6.3,8.11,781
01-03-2025,P0549,22262636.73,North,Transposition,765 kV GIS,12,200,1,12,14,103.41,High,19.78,2,14.95,1.6,33,15.75,4,9,15,13,6.45,10.13,781
01-04-2025,P0549,22262636.73,North,Transposition,765 kV GIS,12,200,1,12,22,102.23,High,23.71,2.39,18.16,1.94,40,19.32,4,10,17,13,6.1,11.81,781
01-05-2025,P0549,22262636.73,North,Transposition,765 kV GIS,12,200,1,12,15,102.85,High,27.83,2.75,20.48,2.22,46,22.21,4,10,17,13,6.21,13.43,781
01-06-2025,P0549,22262636.73,North,Transposition,765 kV GIS,12,200,1,12,28,104.05,High,29.69,3.03,22.76,2.43,50,23.68,3,9,16,12,6.41,14.95,781
01-07-2025,P0549,22262636.73,North,Transposition,765 kV GIS,12,200,1,12,20,105.63,High,22.24,2.28,16.91,1.78,37,18.28,4,10,16,13,6.27,11.48,781
01-08-2025,P0549,22262636.73,North,Transposition,765 kV GIS,12,200,1,12,21,109.4,High,21.15,2.12,15.96,1.7,34,16.54,3,10,17,13,6.08,10.6,781
01-09-2025,P0549,22262636.73,North,Transposition,765 kV GIS,12,200,1,12,20,110.78,High,25.07,2.45,18.73,1.96,41,20.17,4,10,15,13,6.21,12.63,781
01-10-2025,P0549,22262636.73,North,Transposition,765 kV GIS,12,200,1,12,26,110.68,High,24.07,2.41,17.88,1.87,39,19.35,3,10,16,12,6.47,12.12,781
01-11-2025,P0549,22262636.73,North,Transposition,765 kV GIS,12,200,1,12,16,110.96,High,21.68,2.21,16.31,1.78,36,17.62,4,10,17,13,6.41,10.82,781
01-12-2025,P0549,22262636.73,North,Transposition,765 kV GIS,12,200,1,12,31,111.53,High,18.87,1.9,14.56,1.52,31,15.29,4,10,17,13,6.25,9.6,781
01-03-2025,P0550,33261873.19,Central,Transposition,765 kV GIS,18,80,3,11,32,102.24,Low,23.01,2.35,17.51,1.91,118,18.52,3,10,17,12,6.22,11.49,1031
01-04-2025,P0550,33261873.19,Central,Transposition,765 kV GIS,18,80,3,11,26,102.92,Low,32.48,3.29,24.61,2.62,164,26.54,4,9,17,12,6.33,16.38,1031
01-05-2025,P0550,33261873.19,Central,Transposition,765 kV GIS,18,80,3,11,52,107.41,Low,42.98,4.25,31.75,3.39,212,34.06,4,9,17,12,6.25,21.47,1031
01-06-2025,P0550,33261873.19,Central,Transposition,765 kV GIS,18,80,3,11,20,104.31,Low,49.48,4.95,37.37,4.03,254,39.94,4,10,15,12,6.4,25.12,1031
01-07-2025,P0550,33261873.19,Central,Transposition,765 kV GIS,18,80,3,11,28,109.23,Low,39.55,4,29.92,3.12,201,31.34,3,9,16,12,6.08,19.65,1031
01-08-2025,P0550,33261873.19,Central,Transposition,765 kV GIS,18,80,3,11,26,108.37,Low,37.69,3.69,27.71,2.95,187,29.29,3,9,15,13,6.45,18.74,1031
01-09-2025,P0550,33261873.19,Central,Transposition,765 kV GIS,18,80,3,11,35,104.91,Low,42.96,4.33,32.55,3.48,219,34.55,3,9,16,13,6.27,21.54,1031
01-10-2025,P0550,33261873.19,Central,Transposition,765 kV GIS,18,80,3,11,26,111.3,Low,40.99,4.03,30.57,3.29,204,31.7,4,10,17,13,6.25,20.36,1031
01-11-2025,P0550,33261873.19,Central,Transposition,765 kV GIS,18,80,3,11,34,106.74,Low,35.05,3.52,26.02,2.78,174,27.88,4,9,16,13,6.47,17.24,1031
01-04-2025,P0551,12281808.21,South,Tension,765 kV AIS,18,80,4,12,29,103.49,Low,7.5,0.76,5.78,0.61,29,6.11,4,9,15,13,6.07,3.72,389
01-05-2025,P0551,12281808.21,South,Tension,765 kV AIS,18,80,4,12,42,105.17,Low,10.31,1.01,7.58,0.81,38,8.03,4,10,16,13,6.13,5.03,389
01-06-2025,P0551,12281808.21,South,Tension,765 kV AIS,18,80,4,12,24,108.39,Low,12.81,1.29,9.74,1.01,48,10.4,4,10,15,13,6.33,6.29,389
01-07-2025,P0551,12281808.21,South,Tension,765 kV AIS,18,80,4,12,50,104.19,Low,10.76,1.07,8.03,0.85,41,8.56,3,9,15,12,6.21,5.46,389
01-08-2025,P0551,12281808.21,South,Tension,765 kV AIS,18,80,4,12,44,104.19,Low,10.89,1.12,8.31,0.89,42,8.96,4,9,15,13,6.3,5.47,389
01-09-2025,P0551,12281808.21,South,Tension,765 kV AIS,18,80,4,12,33,105.71,Low,14.31,1.46,10.73,1.15,55,11.59,3,9,15,13,6.15,7.3,389
01-10-2025,P0551,12281808.21,South,Tension,765 kV AIS,18,80,4,12,57,111.13,Low,14.88,1.49,11.12,1.23,56,11.92,3,9,17,13,6.44,7.67,389
01-11-2025,P0551,12281808.21,South,Tension,765 kV AIS,18,80,4,12,27,106.73,Low,15.13,1.52,11.32,1.23,57,11.95,4,9,15,12,6.26,7.5,389
01-12-2025,P0551,12281808.21,South,Tension,765 kV AIS,18,80,4,12,34,110.91,Low,14.83,1.48,11.09,1.15,56,11.7,3,9,15,13,6.27,7.42,389
01-02-2025,P0552,48316591.05,West,Transposition,220 kV GIS,12,150,2,12,44,102.23,Medium,27.81,2.71,20.63,2.15,38,22.16,2,3,6,5,2.36,13.47,1689
01-03-2025,P0552,48316591.05,West,Transposition,220 kV GIS,12,150,2,12,46,103.51,Medium,36.16,3.61,26.78,2.9,51,28.43,1,4,5,4,2.31,17.96,1689
01-04-2025,P0552,48316591.05,West,Transposition,220 kV GIS,12,150,2,12,49,105.1,Medium,46.12,4.62,33.97,3.56,64,36.46,1,4,7,4,2.29,22.8,1689
01-05-2025,P0552,48316591.05,West,Transposition,220 kV GIS,12,150,2,12,33,106.87,Medium,52.96,5.34,40.77,4.35,75,43.7,1,3,7,5,2.14,26.87,1689
01-06-2025,P0552,48316591.05,West,Transposition,220 kV GIS,12,150,2,12,36,106.44,Medium,61.22,6.12,46.66,4.9,86,49.76,2,3,6,4,2.02,31.33,1689
01-07-2025,P0552,48316591.05,West,Transposition,220 kV GIS,12,150,2,12,25,109.55,Medium,48.68,4.82,36.45,3.84,67,37.72,1,3,5,4,2.08,24.48,1689
01-08-2025,P0552,48316591.05,West,Transposition,220 kV GIS,12,150,2,12,30,104.79,Medium,46.18,4.62,34.95,3.62,63,37.03,2,4,5,5,2.18,22.93,1689
01-09-2025,P0552,48316591.05,West,Transposition,220 kV GIS,12,150,2,12,41,109.06,Medium,56.54,5.76,41.62,4.57,79,45.76,1,4,6,5,2.33,28.79,1689
01-10-2025,P0552,48316591.05,West,Transposition,220 kV GIS,12,150,2,12,42,110.94,Medium,56.72,5.56,42.36,4.48,79,44.39,1,4,7,4,2.49,28.06,1689
01-11-2025,P0552,48316591.05,West,Transposition,220 kV GIS,12,150,2,12,58,112.94,Medium,54.28,5.41,39.85,4.27,76,42.6,1,4,6,4,2.48,27.5,1689
01-12-2025,P0552,48316591.05,West,Transposition,220 kV GIS,12,150,2,12,55,110.15,Medium,49.6,5.05,37.43,3.89,68,39.15,2,4,6,5,2.18,24.45,1689
01-01-2025,P0553,25252972.17,Central,Terminal,765 kV AIS,12,50,1,6,37,101.03,Medium,31.38,3.11,23.92,2.46,238,25.17,3,9,16,12,6.03,15.83,914
01-02-2025,P0553,25252972.17,Central,Terminal,765 kV AIS,12,50,1,6,22,101.61,Medium,45.36,4.51,34.09,3.62,339,35.32,4,10,16,12,6.03,22.58,914
01-03-2025,P0553,25252972.17,Central,Terminal,765 kV AIS,12,50,1,6,21,101.53,Medium,58.71,5.93,43.33,4.6,451,47.44,4,9,16,13,6.35,29.47,914
01-04-2025,P0553,25252972.17,Central,Terminal,765 kV AIS,12,50,1,6,31,102.26,Medium,65.85,6.53,50.31,5.17,509,52.94,4,10,16,13,6.36,32.77,914
01-05-2025,P0553,25252972.17,Central,Terminal,765 kV AIS,12,50,1,6,46,106.21,Medium,63.73,6.42,48.39,5.07,487,52.01,3,9,16,12,6.11,32.21,914
01-06-2025,P0553,25252972.17,Central,Terminal,765 kV AIS,12,50,1,6,38,104.71,Medium,53.48,5.5,40.93,4.27,413,42.92,3,10,16,13,6.12,27.36,914
01-03-2025,P0554,16465132.04,Central,Tension,765 kV GIS,18,100,3,11,34,102.69,High,10.93,1.13,8.39,0.9,113,8.88,4,10,15,12,6.16,5.66,490
01-04-2025,P0554,16465132.04,Central,Tension,765 kV GIS,18,100,3,11,29,102.67,High,15.59,1.57,11.8,1.28,161,12.53,3,9,15,12,6.3,7.82,490
01-05-2025,P0554,16465132.04,Central,Tension,765 kV GIS,18,100,3,11,20,104.89,High,20.16,1.99,15.05,1.62,200,16.18,4,9,17,13,6.17,10.08,490
01-06-2025,P0554,16465132.04,Central,Tension,765 kV GIS,18,100,3,11,27,105.14,High,24.11,2.43,17.98,1.93,243,18.88,4,9,17,13,6.07,11.91,490
01-07-2025,P0554,16465132.04,Central,Tension,765 kV GIS,18,100,3,11,37,109.42,High,18.47,1.85,14.29,1.53,193,15.02,4,9,16,12,6.46,9.47,490
01-08-2025,P0554,16465132.04,Central,Tension,765 kV GIS,18,100,3,11,37,107.4,High,17.48,1.78,13.15,1.41,181,14.43,3,10,15,13,6.21,8.97,490
01-09-2025,P0554,16465132.04,Central,Tension,765 kV GIS,18,100,3,11,11,106.47,High,20.41,2.09,15.72,1.68,207,16.89,4,9,16,12,6.05,10.24,490
01-10-2025,P0554,16465132.04,Central,Tension,765 kV GIS,18,100,3,11,10,111.56,High,19.18,1.93,14.18,1.55,195,15.08,3,9,17,12,6.04,9.54,490
01-11-2025,P0554,16465132.04,Central,Tension,765 kV GIS,18,100,3,11,16,110.14,High,16.43,1.64,12.36,1.33,165,13.02,4,9,16,13,6.44,8.11,490
01-03-2025,P0555,29165692.24,West,Tension,400 kV GIS,18,50,3,9,51,103.24,Low,28.12,2.79,21.23,2.28,165,22.58,2,6,11,9,4.5,13.84,957
01-04-2025,P0555,29165692.24,West,Tension,400 kV GIS,18,50,3,9,56,103.09,Low,42.45,4.2,31.69,3.34,255,33.18,2,6,10,8,4.17,21.48,957
01-05-2025,P0555,29165692.24,West,Tension,400 kV GIS,18,50,3,9,32,104.27,Low,54.13,5.57,40.64,4.32,323,44.09,3,6,11,9,4.24,27.3,957
01-06-2025,P0555,29165692.24,West,Tension,400 kV GIS,18,50,3,9,59,108.88,Low,62.74,6.42,48,5.05,387,50.85,2,7,11,8,4.11,31.38,957
01-07-2025,P0555,29165692.24,West,Tension,400 kV GIS,18,50,3,9,50,109.58,Low,47.75,4.67,35.7,3.77,278,38.18,2,6,11,8,4.07,23.5,957
01-08-2025,P0555,29165692.24,West,Tension,400 kV GIS,18,50,3,9,29,111.99,Low,40.7,3.98,29.75,3.16,238,31.88,3,6,11,9,4.41,20.27,957
01-09-2025,P0555,29165692.24,West,Tension,400 kV GIS,18,50,3,9,24,106.61,Low,40.63,3.95,30.07,3.19,241,31.97,2,7,12,8,4.34,20.49,957
01-01-2025,P0556,7354270.11,Central,Transposition,765 kV AIS,18,80,1,8,54,101.18,Medium,5.31,0.53,3.99,0.43,136,4.39,4,10,17,13,6.1,2.74,210
01-02-2025,P0556,7354270.11,Central,Transposition,765 kV AIS,18,80,1,8,48,101.36,Medium,7.06,0.7,5.36,0.57,181,5.73,4,9,16,13,6.24,3.61,210
01-03-2025,P0556,7354270.11,Central,Transposition,765 kV AIS,18,80,1,8,38,101.54,Medium,9.33,0.91,6.78,0.73,236,7.31,3,10,15,12,6.04,4.55,210
01-04-2025,P0556,7354270.11,Central,Transposition,765 kV AIS,18,80,1,8,50,103.37,Medium,11.09,1.08,8.08,0.89,278,8.8,3,9,16,12,6.43,5.55,210
01-05-2025,P0556,7354270.11,Central,Transposition,765 kV AIS,18,80,1,8,25,105.93,Medium,12.03,1.17,8.81,0.95,299,9.52,3,10,16,13,6.49,6.04,210
01-06-2025,P0556,7354270.11,Central,Transposition,765 kV AIS,18,80,1,8,20,107.08,Medium,11.84,1.21,9.06,0.97,299,9.7,3,10,17,13,6.28,6.06,210
01-07-2025,P0556,7354270.11,Central,Transposition,765 kV AIS,18,80,1,8,33,109.79,Medium,7.76,0.78,5.9,0.63,198,6.17,4,10,17,13,6.34,3.89,210
01-08-2025,P0556,7354270.11,Central,Transposition,765 kV AIS,18,80,1,8,56,110.69,Medium,6.02,0.6,4.47,0.48,152,4.78,3,10,17,13,6.23,2.95,210
01-02-2025,P0557,19352153.44,South,Tension,400 kV GIS,18,150,2,8,53,101.1,Low,15.97,1.6,12.21,1.31,42,12.86,3,7,12,9,4.2,8.14,580
01-03-2025,P0557,19352153.44,South,Tension,400 kV GIS,18,150,2,8,31,103.9,Low,24.46,2.44,18.22,1.97,62,19.86,2,6,11,8,4.49,12.14,580
01-04-2025,P0557,19352153.44,South,Tension,400 kV GIS,18,150,2,8,26,103.2,Low,31.49,3.23,23.68,2.52,82,25.72,3,7,11,9,4.5,15.93,580
01-05-2025,P0557,19352153.44,South,Tension,400 kV GIS,18,150,2,8,51,106.51,Low,36.61,3.66,27.7,2.95,93,29.73,2,7,11,8,4.47,18.22,580
01-06-2025,P0557,19352153.44,South,Tension,400 kV GIS,18,150,2,8,57,103.13,Low,39.31,3.82,29.41,3.14,101,31.23,3,7,10,9,4.21,19.38,580
01-07-2025,P0557,19352153.44,South,Tension,400 kV GIS,18,150,2,8,52,106.58,Low,26.18,2.6,19.13,2.02,66,20.59,3,7,10,8,4.3,12.78,580
01-08-2025,P0557,19352153.44,South,Tension,400 kV GIS,18,150,2,8,58,104.14,Low,19.22,1.93,14.42,1.56,49,15.38,2,7,11,8,4.18,9.64,580
01-01-2025,P0558,9614233.24,Central,Suspension,400 kV GIS,18,80,1,9,40,100.74,Low,7.01,0.7,5.32,0.55,77,5.7,3,6,10,9,4.16,3.58,309
01-02-2025,P0558,9614233.24,Central,Suspension,400 kV GIS,18,80,1,9,50,102.76,Low,9.04,0.89,6.7,0.73,100,7.28,3,6,11,8,4.39,4.48,309
01-03-2025,P0558,9614233.24,Central,Suspension,400 kV GIS,18,80,1,9,29,102.35,Low,11.6,1.14,8.57,0.92,129,9.37,2,6,10,9,4.15,5.71,309
01-04-2025,P0558,9614233.24,Central,Suspension,400 kV GIS,18,80,1,9,44,104.09,Low,13.94,1.4,10.26,1.11,154,10.95,3,6,12,8,4.5,6.97,309
01-05-2025,P0558,9614233.24,Central,Suspension,400 kV GIS,18,80,1,9,21,103.71,Low,15.4,1.54,11.49,1.23,166,12.11,3,7,12,9,4.02,7.59,309
01-06-2025,P0558,9614233.24,Central,Suspension,400 kV GIS,18,80,1,9,35,104.59,Low,15.74,1.6,12.25,1.28,179,12.71,2,6,12,8,4.07,7.96,309
01-07-2025,P0558,9614233.24,Central,Suspension,400 kV GIS,18,80,1,9,46,106.53,Low,11.07,1.13,8.28,0.9,124,8.91,3,6,11,8,4.4,5.66,309
01-08-2025,P0558,9614233.24,Central,Suspension,400 kV GIS,18,80,1,9,52,109.06,Low,9.07,0.91,6.9,0.74,101,7.5,3,6,11,8,4.13,4.58,309
01-09-2025,P0558,9614233.24,Central,Suspension,400 kV GIS,18,80,1,9,21,106.23,Low,9.37,0.93,7.07,0.77,104,7.47,2,7,12,8,4.49,4.76,309
01-03-2025,P0559,24983502.37,South,Tension,220 kV GIS,12,80,3,12,51,101.9,Low,18.25,1.82,13.42,1.45,90,14.32,2,4,7,5,2.48,8.99,886
01-04-2025,P0559,24983502.37,South,Tension,220 kV GIS,12,80,3,12,44,102.62,Low,25.26,2.53,18.44,1.98,129,19.6,1,4,5,5,2.46,12.41,886
01-05-2025,P0559,24983502.37,South,Tension,220 kV GIS,12,80,3,12,30,103.37,Low,31.85,3.11,23.67,2.53,159,24.87,2,3,5,5,2.06,15.59,886
01-06-2025,P0559,24983502.37,South,Tension,220 kV GIS,12,80,3,12,21,104.44,Low,37.14,3.77,28.28,3.02,193,30.57,1,3,5,5,2.49,19.14,886
01-07-2025,P0559,24983502.37,South,Tension,220 kV GIS,12,80,3,12,26,106.74,Low,29.46,3.06,22.74,2.39,150,23.7,2,3,6,4,2.09,14.8,886
01-08-2025,P0559,24983502.37,South,Tension,220 kV GIS,12,80,3,12,43,109.43,Low,29.53,2.88,21.48,2.28,145,23.07,1,3,7,4,2.2,14.21,886
01-09-2025,P0559,24983502.37,South,Tension,220 kV GIS,12,80,3,12,51,108.63,Low,34.65,3.52,26.18,2.8,177,27.71,1,3,5,5,2.45,17.53,886
01-10-2025,P0559,24983502.37,South,Tension,220 kV GIS,12,80,3,12,24,105.15,Low,34.47,3.44,25.45,2.72,178,27.87,1,4,5,4,2.11,16.9,886
01-11-2025,P0559,24983502.37,South,Tension,220 kV GIS,12,80,3,12,54,112.27,Low,31.91,3.22,23.52,2.5,161,25.34,2,4,6,4,2.26,15.51,886
01-12-2025,P0559,24983502.37,South,Tension,220 kV GIS,12,80,3,12,54,110.14,Low,27.03,2.76,20.65,2.14,141,22.16,2,3,7,5,2.01,13.9,886
01-02-2025,P0560,38340213.12,Central,Suspension,132 kV GIS,18,100,2,7,13,101.39,High,42.77,4.23,31.81,3.39,71,33.52,2,3,6,4,2.32,21.26,1289
01-03-2025,P0560,38340213.12,Central,Suspension,132 kV GIS,18,100,2,7,14,103.92,High,67.27,6.61,49.98,5.22,114,54.03,2,4,5,4,2.37,32.61,1289
01-04-2025,P0560,38340213.12,Central,Suspension,132 kV GIS,18,100,2,7,18,104.52,High,85.42,8.57,63.74,7.01,150,69.83,1,3,6,4,2.27,43.99,1289
01-05-2025,P0560,38340213.12,Central,Suspension,132 kV GIS,18,100,2,7,38,105.92,High,95.51,9.86,71.48,7.74,168,77.17,1,3,6,4,2.01,47.87,1289
01-06-2025,P0560,38340213.12,Central,Suspension,132 kV GIS,18,100,2,7,20,104.53,High,96.45,9.36,71.04,7.69,162,76.19,2,3,7,5,2.36,47.01,1289
01-07-2025,P0560,38340213.12,Central,Suspension,132 kV GIS,18,100,2,7,14,107.73,High,55.74,5.69,42.28,4.49,97,45.36,2,4,7,4,2.46,28.08,1289
01-02-2025,P0561,23498698.14,North,Suspension,220 kV AIS,28,100,2,9,23,101.41,Low,16.16,1.64,12.19,1.31,112,13.3,1,4,5,4,2.33,8.37,677
01-03-2025,P0561,23498698.14,North,Suspension,220 kV AIS,28,100,2,9,39,104.23,Low,24.19,2.4,18.16,1.93,165,18.84,1,4,7,5,2.35,11.81,677
01-04-2025,P0561,23498698.14,North,Suspension,220 kV AIS,28,100,2,9,22,102.25,Low,31.58,3.17,22.87,2.52,213,24.58,2,3,5,5,2.15,15.47,677
01-05-2025,P0561,23498698.14,North,Suspension,220 kV AIS,28,100,2,9,47,102.82,Low,37.34,3.67,27.73,2.9,251,29.15,2,4,6,4,2.14,18.1,677
01-06-2025,P0561,23498698.14,North,Suspension,220 kV AIS,28,100,2,9,54,103.61,Low,39.55,4.06,29.67,3.25,273,32.19,2,4,6,4,2.27,19.55,677
01-07-2025,P0561,23498698.14,North,Suspension,220 kV AIS,28,100,2,9,20,110.27,Low,28.22,2.82,21.48,2.31,194,22.31,2,4,5,4,2.42,14.33,677
01-08-2025,P0561,23498698.14,North,Suspension,220 kV AIS,28,100,2,9,49,105.6,Low,23.94,2.4,18.03,1.86,163,18.8,2,4,5,4,2.17,12.05,677
01-09-2025,P0561,23498698.14,North,Suspension,220 kV AIS,28,100,2,9,47,110.69,Low,24.16,2.41,18.11,1.93,166,19.17,2,3,6,5,2.18,11.85,677
01-01-2025,P0562,24230788.91,North,Suspension,400 kV GIS,18,50,1,10,50,101.34,Low,16.83,1.63,12.62,1.32,48,13.05,3,6,12,9,4.1,8.45,813
01-02-2025,P0562,24230788.91,North,Suspension,400 kV GIS,18,50,1,10,30,102.04,Low,21.02,2.1,15.38,1.65,61,16.34,2,7,10,9,4.34,10.17,813
01-03-2025,P0562,24230788.91,North,Suspension,400 kV GIS,18,50,1,10,34,102.31,Low,26.69,2.66,19.92,2.15,78,21.03,3,7,10,8,4.32,13.1,813
01-04-2025,P0562,24230788.91,North,Suspension,400 kV GIS,18,50,1,10,38,105.07,Low,31.89,3.22,23.47,2.51,91,25.16,3,6,10,8,4.1,15.57,813
01-05-2025,P0562,24230788.91,North,Suspension,400 kV GIS,18,50,1,10,52,106.49,Low,35.87,3.59,26.22,2.9,102,28.32,2,6,12,9,4.09,17.96,813
01-06-2025,P0562,24230788.91,North,Suspension,400 kV GIS,18,50,1,10,48,105.62,Low,38.44,3.8,28.96,3.1,109,30.61,3,6,10,8,4.31,18.94,813
01-07-2025,P0562,24230788.91,North,Suspension,400 kV GIS,18,50,1,10,44,107.22,Low,27.9,2.8,20.55,2.24,82,22.33,3,7,10,9,4.15,13.93,813
01-08-2025,P0562,24230788.91,North,Suspension,400 kV GIS,18,50,1,10,39,111.26,Low,24.03,2.37,17.73,1.89,69,19.1,2,6,10,8,4.22,11.83,813
