timestamp,project_id,budget,project_location,tower_type,substation_type,tax_rate,project_size_km,project_start_month,project_end_month,lead_time_days,commodity_price_index,region_risk_flag,quantity_steel_tons,quantity_copper_tons,quantity_cement_tons,quantity_aluminum_tons,quantity_insulators_count,quantity_conductors_tons,quantity_transformers_count,quantity_switchgears_count,quantity_cables_count,quantity_protective_relays_count,quantity_oil_tons,quantity_foundation_concrete_tons,quantity_bolts_count,start_date,end_date,project_duration_days,season
01-05-2025,P0538,25265404.48,North,Suspension,220 kV GIS,18,50,3,10,24,105.06,Low,49.11991232876713,3.98,28.94,3.09,243,31.3,2,3,7,5,2.26,19.64,816,2022-05-30,2022-09-09,102,Summer
01-06-2025,P0538,25265404.48,North,Suspension,220 kV GIS,18,50,3,10,29,108.03,Low,59.84207945205481,4.63,34.15,3.72,293,37.08,2,3,7,5,2.11,23.03,816,2023-04-09,2023-08-14,127,Summer
01-07-2025,P0538,25265404.48,North,Suspension,220 kV GIS,18,50,3,10,28,109.43,Low,46.66073424657535,3.54,26.31,2.86,220,27.94,2,4,7,5,2.22,17.98,816,2023-04-16,2023-08-28,134,Summer
01-08-2025,P0538,25265404.48,North,Suspension,220 kV GIS,18,50,3,10,29,110.14,Low,33.412142465753426,3.26,24.23,2.57,197,25.88,1,4,5,5,2.31,16.0,816,2024-07-06,2024-11-09,126,Monsoon
01-09-2025,P0538,25265404.48,North,Suspension,220 kV GIS,18,50,3,10,20,108.56,Low,48.10984109589042,3.58,27.17,2.83,225,28.66,1,4,5,4,2.31,17.89,816,2025-05-22,2025-10-20,151,Summer
01-10-2025,P0538,25265404.48,North,Suspension,220 kV GIS,18,50,3,10,32,110.28,Low,41.01420821917809,3.02,22.49,2.41,191,24.6,2,4,5,5,2.3,15.26,816,2024-05-13,2024-10-12,152,Summer
01-01-2025,P0539,21382972.3,North,Suspension,400 kV AIS,18,100,1,8,23,100.66,Low,21.968876712328765,1.81,13.56,1.46,45,14.36,2,6,11,8,4.2,8.8,699,2025-02-16,2025-07-24,158,Winter
01-02-2025,P0539,21382972.3,North,Suspension,400 kV AIS,18,100,1,8,28,101.54,Low,25.314608219178083,2.39,17.37,1.9,58,18.86,2,6,10,9,4.21,11.91,699,2024-09-12,2025-02-02,143,Monsoon
01-03-2025,P0539,21382972.3,North,Suspension,400 kV AIS,18,100,1,8,44,103.72,Low,36.38819178082191,3.03,23.36,2.4,78,24.91,2,6,11,8,4.1,15.5,699,2024-12-03,2025-05-01,149,Winter
01-04-2025,P0539,21382972.3,North,Suspension,400 kV AIS,18,100,1,8,54,105.57,Low,39.15877808219178,3.66,27.4,2.84,90,29.22,2,7,11,8,4.26,18.42,699,2022-09-19,2023-02-20,154,Monsoon
01-05-2025,P0539,21382972.3,North,Suspension,400 kV AIS,18,100,1,8,48,102.9,Low,41.09377808219178,4.0,30.04,3.17,102,31.5,2,6,10,9,4.21,19.56,699,2023-07-22,2023-11-23,124,Monsoon
01-06-2025,P0539,21382972.3,North,Suspension,400 kV AIS,18,100,1,8,29,105.79,Low,39.979602739726026,4.04,30.27,3.19,99,31.76,2,7,12,8,4.1,19.71,699,2023-07-19,2023-10-19,92,Monsoon
01-07-2025,P0539,21382972.3,North,Suspension,400 kV AIS,18,100,1,8,31,104.74,Low,29.620890410958907,2.63,19.5,2.09,65,21.07,3,6,11,8,4.48,12.85,699,2022-10-24,2023-01-27,95,Winter
01-08-2025,P0539,21382972.3,North,Suspension,400 kV AIS,18,100,1,8,23,104.28,Low,24.62396712328767,1.95,15.04,1.59,50,15.6,2,6,10,8,4.42,10.09,699,2025-06-20,2025-09-20,92,Summer
01-02-2025,P0540,25443057.22,North,Suspension,132 kV AIS,18,80,2,12,42,101.41,Medium,15.642421917808221,1.16,8.72,0.94,76,9.3,2,4,5,5,2.33,5.85,729,2023-03-02,2023-08-17,168,Summer
01-03-2025,P0540,25443057.22,North,Suspension,132 kV AIS,18,80,2,12,48,103.53,Medium,18.453876712328768,1.56,11.65,1.24,104,12.57,2,3,6,5,2.13,7.78,729,2024-12-13,2025-04-13,121,Winter
01-04-2025,P0540,25443057.22,North,Suspension,132 kV AIS,18,80,2,12,53,103.75,Medium,21.979849315068495,1.96,14.46,1.55,127,15.57,2,4,5,4,2.34,9.84,729,2023-11-08,2024-02-23,107,Winter
01-05-2025,P0540,25443057.22,North,Suspension,132 kV AIS,18,80,2,12,26,106.68,Medium,27.955068493150684,2.32,17.26,1.83,156,18.88,1,3,6,5,2.15,11.56,729,2023-12-19,2024-05-17,150,Winter
01-06-2025,P0540,25443057.22,North,Suspension,132 kV AIS,18,80,2,12,22,104.1,Medium,31.646027397260273,2.62,19.99,2.15,177,21.21,2,3,6,4,2.32,13.49,729,2024-12-01,2025-04-12,132,Winter
01-07-2025,P0540,25443057.22,North,Suspension,132 kV AIS,18,80,2,12,39,106.98,Medium,27.373063013698637,2.11,15.31,1.68,136,16.77,2,3,7,5,2.03,10.37,729,2025-05-23,2025-10-27,157,Summer
01-08-2025,P0540,25443057.22,North,Suspension,132 kV AIS,18,80,2,12,42,104.63,Medium,20.195901369863012,1.95,14.6,1.59,130,16.15,1,4,7,5,2.45,9.84,729,2022-07-17,2022-10-19,94,Monsoon
01-09-2025,P0540,25443057.22,North,Suspension,132 kV AIS,18,80,2,12,51,113.24,Medium,30.240657534246576,2.46,18.47,1.98,160,19.77,1,4,6,5,2.02,12.44,729,2024-11-01,2025-04-24,174,Winter
01-10-2025,P0540,25443057.22,North,Suspension,132 kV AIS,18,80,2,12,43,106.94,Medium,25.78206575342466,2.43,18.58,1.91,160,19.78,2,4,5,5,2.35,12.14,729,2023-09-14,2024-01-24,132,Monsoon
01-11-2025,P0540,25443057.22,North,Suspension,132 kV AIS,18,80,2,12,50,113.91,Medium,29.79190273972603,2.36,17.44,1.85,153,19.0,1,3,5,4,2.36,11.44,729,2025-04-11,2025-08-16,127,Summer
01-12-2025,P0540,25443057.22,North,Suspension,132 kV AIS,18,80,2,12,48,107.52,Medium,23.161635616438357,2.11,16.0,1.73,140,17.29,1,4,6,5,2.2,10.53,729,2022-08-20,2023-01-24,157,Monsoon
01-04-2025,P0541,16872611.87,West,Suspension,220 kV AIS,18,50,4,12,59,105.63,Low,12.43708219178082,1.02,7.69,0.8,91,8.19,2,3,6,5,2.22,5.01,570,2023-10-31,2024-04-25,177,Winter
01-05-2025,P0541,16872611.87,West,Suspension,220 kV AIS,18,50,4,12,37,106.75,Low,17.99003287671233,1.36,10.1,1.09,116,10.8,2,4,6,5,2.17,6.64,570,2023-05-08,2023-09-29,144,Summer
01-06-2025,P0541,16872611.87,West,Suspension,220 kV AIS,18,50,4,12,21,105.39,Low,20.17383561643836,1.68,12.8,1.35,146,13.33,2,3,7,4,2.16,8.29,570,2023-10-19,2024-03-11,144,Winter
01-07-2025,P0541,16872611.87,West,Suspension,220 kV AIS,18,50,4,12,35,108.79,Low,14.970094520547946,1.39,10.45,1.12,125,11.42,1,4,7,4,2.41,7.13,570,2022-08-27,2023-01-07,133,Monsoon
01-08-2025,P0541,16872611.87,West,Suspension,220 kV AIS,18,50,4,12,23,107.42,Low,16.291561643835617,1.45,10.94,1.16,127,11.58,2,3,7,5,2.47,7.3,570,2023-12-02,2024-03-15,104,Winter
01-09-2025,P0541,16872611.87,West,Suspension,220 kV AIS,18,50,4,12,57,112.25,Low,22.122191780821918,1.93,14.33,1.54,165,15.18,1,3,5,5,2.41,9.6,570,2024-11-16,2025-03-25,129,Winter
01-10-2025,P0541,16872611.87,West,Suspension,220 kV AIS,18,50,4,12,24,108.11,Low,23.65323287671233,2.05,15.27,1.65,182,16.02,2,3,7,4,2.43,10.08,570,2023-10-05,2024-01-29,116,Winter
01-11-2025,P0541,16872611.87,West,Suspension,220 kV AIS,18,50,4,12,32,112.94,Low,25.770679452054793,2.08,15.71,1.7,186,16.73,2,4,7,5,2.05,10.42,570,2023-03-22,2023-06-27,97,Summer
01-12-2025,P0541,16872611.87,West,Suspension,220 kV AIS,18,50,4,12,52,107.72,Low,25.38927397260274,2.04,15.77,1.64,183,16.6,1,3,7,5,2.36,10.23,570,2024-01-09,2024-06-10,153,Winter
01-03-2025,P0542,9420971.77,East,Terminal,220 kV AIS,18,200,3,12,42,102.78,Low,7.4712000000000005,0.58,4.39,0.46,153,4.62,1,4,5,4,2.32,2.93,281,2025-03-23,2025-07-20,119,Summer
01-04-2025,P0542,9420971.77,East,Terminal,220 kV AIS,18,200,3,12,46,102.22,Low,10.75046575342466,0.79,5.88,0.62,207,6.34,1,4,7,4,2.1,3.88,281,2022-05-18,2022-11-14,180,Summer
01-05-2025,P0542,9420971.77,East,Terminal,220 kV AIS,18,200,3,12,29,102.91,Low,12.032575342465751,1.02,7.59,0.79,268,8.12,1,4,7,5,2.05,5.11,281,2024-01-19,2024-05-30,132,Winter
01-06-2025,P0542,9420971.77,East,Terminal,220 kV AIS,18,200,3,12,40,107.68,Low,13.848904109589041,1.2,8.82,0.94,322,9.65,1,3,6,5,2.32,5.87,281,2022-02-06,2022-06-02,116,Winter
01-07-2025,P0542,9420971.77,East,Terminal,220 kV AIS,18,200,3,12,33,108.18,Low,11.750260273972604,0.94,7.04,0.76,256,7.48,1,4,7,4,2.12,4.67,281,2022-04-30,2022-08-12,104,Summer
01-08-2025,P0542,9420971.77,East,Terminal,220 kV AIS,18,200,3,12,57,105.63,Low,11.754419178082195,0.92,6.78,0.74,245,7.35,2,4,6,4,2.4,4.64,281,2023-06-01,2023-10-10,131,Summer
01-09-2025,P0542,9420971.77,East,Terminal,220 kV AIS,18,200,3,12,52,104.9,Low,13.574383561643835,1.1,8.4,0.91,302,9.12,2,3,7,4,2.14,5.62,281,2022-10-03,2023-02-20,140,Winter
01-10-2025,P0542,9420971.77,East,Terminal,220 kV AIS,18,200,3,12,41,107.1,Low,12.035934246575342,1.1,8.03,0.88,294,8.76,1,4,6,5,2.26,5.39,281,2023-08-03,2024-01-14,164,Monsoon
01-11-2025,P0542,9420971.77,East,Terminal,220 kV AIS,18,200,3,12,37,109.7,Low,12.902909589041096,1.02,7.66,0.81,268,8.01,2,4,6,5,2.08,5.02,281,2025-06-18,2025-10-24,128,Summer
01-12-2025,P0542,9420971.77,East,Terminal,220 kV AIS,18,200,3,12,31,113.23,Low,10.992767123287674,0.85,6.5,0.69,226,7.01,1,4,7,4,2.4,4.4,281,2022-06-03,2022-09-10,99,Summer
01-03-2025,P0543,46407903.73,West,Terminal,220 kV AIS,12,80,3,9,43,102.13,Medium,54.62243835616438,4.59,33.65,3.63,156,36.85,1,3,7,5,2.47,22.43,1541,2023-12-23,2024-05-12,141,Winter
01-04-2025,P0543,46407903.73,West,Terminal,220 kV AIS,12,80,3,9,31,103.83,Medium,70.91339178082191,6.82,50.98,5.53,239,55.15,2,4,5,5,2.39,33.35,1541,2023-08-23,2023-12-08,107,Monsoon
01-05-2025,P0543,46407903.73,West,Terminal,220 kV AIS,12,80,3,9,53,102.73,Medium,106.2335890410959,8.71,67.58,7.15,308,70.15,1,3,6,5,2.24,44.21,1541,2024-10-13,2025-02-19,129,Winter
01-06-2025,P0543,46407903.73,West,Terminal,220 kV AIS,12,80,3,9,28,103.16,Medium,123.5813698630137,10.1,78.08,8.23,363,83.56,2,4,6,5,2.16,51.69,1541,2024-01-22,2024-06-21,151,Winter
01-07-2025,P0543,46407903.73,West,Terminal,220 kV AIS,12,80,3,9,25,104.85,Medium,88.23698630136987,7.44,55.78,5.94,261,61.84,2,4,5,4,2.19,38.55,1541,2024-11-25,2025-03-25,120,Winter
01-08-2025,P0543,46407903.73,West,Terminal,220 kV AIS,12,80,3,9,20,111.17,Medium,75.51750684931507,6.51,48.77,5.18,227,52.29,2,4,7,4,2.2,32.12,1541,2022-02-13,2022-06-14,121,Winter
01-09-2025,P0543,46407903.73,West,Terminal,220 kV AIS,12,80,3,9,50,104.85,Medium,73.0818493150685,6.55,48.79,5.25,225,52.61,1,4,5,5,2.25,32.66,1541,2024-07-29,2025-01-20,175,Monsoon
01-03-2025,P0544,32270712.47,Central,Tension,220 kV GIS,18,100,3,12,30,103.53,Medium,24.987328767123294,2.01,15.42,1.64,11,16.31,2,3,6,4,2.45,10.23,1000,2023-03-20,2023-06-23,95,Summer
01-04-2025,P0544,32270712.47,Central,Tension,220 kV GIS,18,100,3,12,31,103.23,Medium,32.28805479452055,2.81,21.44,2.21,14,22.75,2,4,7,5,2.06,14.3,1000,2025-01-19,2025-05-12,113,Winter
01-05-2025,P0544,32270712.47,Central,Tension,220 kV GIS,18,100,3,12,52,106.34,Medium,47.82242465753425,3.61,26.37,2.8,19,28.37,2,4,7,4,2.41,17.72,1000,2022-03-08,2022-08-20,165,Summer
01-06-2025,P0544,32270712.47,Central,Tension,220 kV GIS,18,100,3,12,52,105.25,Medium,48.18904109589041,4.25,31.74,3.45,22,34.62,1,4,5,5,2.47,21.35,1000,2025-01-22,2025-04-22,90,Winter
01-07-2025,P0544,32270712.47,Central,Tension,220 kV GIS,18,100,3,12,20,109.67,Medium,42.21369863013699,3.37,25.15,2.7,17,27.09,2,4,5,4,2.46,17.1,1000,2023-11-05,2024-04-23,170,Winter
01-08-2025,P0544,32270712.47,Central,Tension,220 kV GIS,18,100,3,12,45,107.39,Medium,43.46301917808219,3.31,24.71,2.58,17,26.15,2,4,6,4,2.43,16.18,1000,2022-03-27,2022-08-12,138,Summer
01-09-2025,P0544,32270712.47,Central,Tension,220 kV GIS,18,100,3,12,36,111.94,Medium,46.18989041095891,4.05,29.97,3.16,21,31.94,1,3,5,4,2.17,20.02,1000,2022-01-07,2022-04-21,104,Winter
01-10-2025,P0544,32270712.47,Central,Tension,220 kV GIS,18,100,3,12,51,110.14,Medium,42.2501301369863,3.94,29.43,3.13,21,30.94,1,3,7,5,2.01,19.11,1000,2024-08-15,2025-01-27,165,Monsoon
01-11-2025,P0544,32270712.47,Central,Tension,220 kV GIS,18,100,3,12,45,109.53,Medium,40.31123287671233,3.6,27.24,2.83,19,28.89,2,4,5,4,2.18,17.61,1000,2022-01-25,2022-05-11,106,Winter
01-12-2025,P0544,32270712.47,Central,Tension,220 kV GIS,18,100,3,12,43,106.21,Medium,32.62191780821917,3.09,23.44,2.48,16,24.92,2,4,6,4,2.4,15.3,1000,2024-08-03,2024-12-26,145,Monsoon
01-02-2025,P0545,16541849.26,South,Terminal,400 kV AIS,28,150,2,7,18,102.47,High,15.158983561643836,1.5,11.21,1.23,134,11.98,2,6,10,9,4.36,7.72,466,2022-08-14,2022-11-15,93,Monsoon
01-03-2025,P0545,16541849.26,South,Terminal,400 kV AIS,28,150,2,7,17,101.63,High,27.717123287671235,2.37,17.99,1.95,211,19.17,2,6,12,9,4.47,11.91,466,2024-01-09,2024-05-19,131,Winter
01-04-2025,P0545,16541849.26,South,Terminal,400 kV AIS,28,150,2,7,13,103.01,High,32.36434520547945,3.13,23.11,2.48,273,24.72,2,7,12,9,4.34,15.7,466,2023-07-02,2023-10-29,119,Monsoon
01-05-2025,P0545,16541849.26,South,Terminal,400 kV AIS,28,150,2,7,35,102.91,High,39.39041095890411,3.52,26.65,2.81,310,27.88,2,6,11,8,4.21,17.68,466,2024-09-24,2025-03-13,170,Monsoon
01-06-2025,P0545,16541849.26,South,Terminal,400 kV AIS,28,150,2,7,13,104.24,High,43.372547945205476,3.39,25.26,2.74,299,27.37,3,6,10,8,4.38,17.4,466,2023-10-09,2024-04-04,178,Winter
01-07-2025,P0545,16541849.26,South,Terminal,400 kV AIS,28,150,2,7,19,105.55,High,26.163123287671237,2.03,15.55,1.66,177,16.47,2,7,12,9,4.39,10.22,466,2022-04-08,2022-07-27,110,Summer
01-03-2025,P0546,49129811.99,South,Transposition,132 kV AIS,12,200,3,12,43,102.33,Medium,36.81805479452055,2.91,21.72,2.31,96,23.15,1,4,5,5,2.23,14.32,1537,2023-04-16,2023-08-08,114,Summer
01-04-2025,P0546,49129811.99,South,Transposition,132 kV AIS,12,200,3,12,53,105.39,Medium,46.842657534246584,3.87,29.07,3.07,128,30.79,1,3,5,4,2.32,19.08,1537,2022-11-21,2023-04-22,152,Winter
01-05-2025,P0546,49129811.99,South,Transposition,132 kV AIS,12,200,3,12,39,103.95,Medium,59.05452054794521,4.91,36.38,3.86,163,39.41,2,3,5,5,2.19,24.18,1537,2024-01-05,2024-06-01,148,Winter
01-06-2025,P0546,49129811.99,South,Transposition,132 kV AIS,12,200,3,12,50,105.54,Medium,58.571654794520555,5.88,42.9,4.63,189,45.41,1,3,6,5,2.22,28.92,1537,2023-07-16,2023-10-31,107,Monsoon
01-07-2025,P0546,49129811.99,South,Transposition,132 kV AIS,12,200,3,12,35,104.7,Medium,53.576136986301364,4.69,34.21,3.78,154,36.86,2,4,5,4,2.48,23.12,1537,2023-12-03,2024-03-28,116,Winter
01-08-2025,P0546,49129811.99,South,Transposition,132 kV AIS,12,200,3,12,34,109.33,Medium,47.05222191780822,4.51,34.31,3.7,149,36.31,2,3,6,4,2.28,23.14,1537,2023-08-27,2023-12-16,111,Monsoon
01-09-2025,P0546,49129811.99,South,Transposition,132 kV AIS,12,200,3,12,32,111.23,Medium,77.45475205479453,5.66,42.83,4.59,190,46.04,1,3,7,4,2.01,28.34,1537,2023-04-26,2023-10-04,161,Summer
01-10-2025,P0546,49129811.99,South,Transposition,132 kV AIS,12,200,3,12,48,108.0,Medium,74.44968767123288,5.82,43.68,4.56,189,45.21,1,3,6,5,2.28,28.79,1537,2025-05-29,2025-10-18,142,Summer
01-11-2025,P0546,49129811.99,South,Transposition,132 kV AIS,12,200,3,12,39,110.27,Medium,57.37551780821918,5.54,41.96,4.36,185,44.32,1,3,6,5,2.48,27.86,1537,2023-07-20,2023-11-25,128,Monsoon
01-12-2025,P0546,49129811.99,South,Transposition,132 kV AIS,12,200,3,12,22,112.77,Medium,66.46659589041096,5.07,38.19,4.08,166,40.26,1,4,6,4,2.37,25.36,1537,2025-03-28,2025-08-04,129,Summer
01-01-2025,P0547,12012235.04,North,Terminal,220 kV GIS,18,80,1,10,40,100.7,Low,9.383030136986301,0.72,5.26,0.56,84,5.67,2,3,7,4,2.0,3.59,346,2022-06-28,2022-11-27,152,Summer
01-02-2025,P0547,12012235.04,North,Terminal,220 kV GIS,18,80,1,10,31,101.14,Low,9.710827397260276,0.87,6.6,0.7,103,7.06,2,4,7,4,2.08,4.47,346,2023-08-23,2024-01-27,157,Monsoon
01-03-2025,P0547,12012235.04,North,Terminal,220 kV GIS,18,80,1,10,45,104.02,Low,12.469709589041097,1.12,8.38,0.91,131,8.84,2,3,5,5,2.02,5.52,346,2024-08-09,2025-01-14,158,Monsoon
01-04-2025,P0547,12012235.04,North,Terminal,220 kV GIS,18,80,1,10,30,102.45,Low,17.53680273972603,1.36,10.09,1.06,159,10.85,1,3,5,4,2.18,6.6,346,2022-06-28,2022-11-02,127,Summer
01-05-2025,P0547,12012235.04,North,Terminal,220 kV GIS,18,80,1,10,43,103.66,Low,16.686,1.5,11.6,1.24,183,12.31,1,3,5,4,2.21,7.6,346,2022-08-20,2023-01-13,146,Monsoon
01-06-2025,P0547,12012235.04,North,Terminal,220 kV GIS,18,80,1,10,25,108.33,Low,19.45232876712329,1.63,12.09,1.32,194,13.14,1,3,5,5,2.2,8.31,346,2022-11-28,2023-04-29,152,Winter
01-07-2025,P0547,12012235.04,North,Terminal,220 kV GIS,18,80,1,10,33,109.95,Low,13.302739726027397,1.19,8.79,0.95,139,9.28,1,3,6,4,2.32,5.78,346,2022-11-24,2023-03-04,100,Winter
01-08-2025,P0547,12012235.04,North,Terminal,220 kV GIS,18,80,1,10,26,111.94,Low,12.652739726027399,1.04,7.7,0.8,121,8.36,1,4,6,4,2.29,5.21,346,2023-01-17,2023-07-16,180,Winter
01-09-2025,P0547,12012235.04,North,Terminal,220 kV GIS,18,80,1,10,30,113.37,Low,13.406575342465755,1.12,8.3,0.9,132,9.18,1,3,6,4,2.15,5.64,346,2022-10-21,2023-02-28,130,Winter
01-10-2025,P0547,12012235.04,North,Terminal,220 kV GIS,18,80,1,10,41,114.51,Low,12.566821917808221,0.96,7.17,0.78,116,7.83,1,4,7,4,2.3,4.96,346,2022-04-03,2022-08-02,121,Summer
01-02-2025,P0548,46965593.84,Central,Transposition,765 kV GIS,12,100,2,12,32,102.08,Low,28.81035616438356,2.48,18.51,2.01,85,20.27,3,9,15,12,6.42,12.43,1558,2022-11-16,2023-03-12,116,Winter
01-03-2025,P0548,46965593.84,Central,Transposition,765 kV GIS,12,100,2,12,27,101.91,Low,40.256904109589044,3.3,25.53,2.64,109,27.12,3,9,16,13,6.25,16.97,1558,2023-10-29,2024-03-18,141,Winter
01-04-2025,P0548,46965593.84,Central,Transposition,765 kV GIS,12,100,2,12,25,105.67,Low,46.765602739726035,4.16,31.35,3.34,138,33.31,3,9,15,13,6.29,20.61,1558,2024-08-04,2025-01-22,171,Monsoon
01-05-2025,P0548,46965593.84,Central,Transposition,765 kV GIS,12,100,2,12,52,103.9,Low,67.9392698630137,5.06,38.08,3.94,169,39.69,4,10,17,12,6.47,25.18,1558,2025-06-13,2025-12-07,177,Summer
01-06-2025,P0548,46965593.84,Central,Transposition,765 kV GIS,12,100,2,12,55,106.24,Low,68.69997260273973,5.59,43.17,4.53,186,44.98,3,10,16,12,6.34,27.97,1558,2024-11-11,2025-04-17,157,Winter
01-07-2025,P0548,46965593.84,Central,Transposition,765 kV GIS,12,100,2,12,59,110.32,Low,59.31453150684932,4.47,32.65,3.57,146,35.77,3,10,17,12,6.05,21.79,1558,2024-05-29,2024-11-17,172,Summer
01-08-2025,P0548,46965593.84,Central,Transposition,765 kV GIS,12,100,2,12,38,105.81,Low,53.749586301369874,4.3,32.3,3.34,142,34.33,3,10,16,13,6.21,21.42,1558,2025-03-14,2025-06-26,104,Summer
01-09-2025,P0548,46965593.84,Central,Transposition,765 kV GIS,12,100,2,12,33,111.32,Low,61.0713698630137,5.19,38.55,4.15,177,41.01,3,9,15,13,6.25,25.85,1558,2022-12-28,2023-05-12,135,Winter
01-10-2025,P0548,46965593.84,Central,Transposition,765 kV GIS,12,100,2,12,43,112.32,Low,69.03411643835616,5.28,39.06,4.12,172,41.76,4,10,15,12,6.36,26.3,1558,2025-06-29,2025-12-03,157,Summer
01-11-2025,P0548,46965593.84,Central,Transposition,765 kV GIS,12,100,2,12,36,108.3,Low,57.78942465753424,5.0,37.68,3.98,165,39.47,3,10,17,13,6.19,25.04,1558,2023-01-13,2023-05-25,132,Winter
01-12-2025,P0548,46965593.84,Central,Transposition,765 kV GIS,12,100,2,12,41,107.15,Low,57.82731643835617,4.56,34.15,3.67,153,37.19,3,10,17,13,6.06,23.3,1558,2024-04-22,2024-08-03,103,Summer
01-01-2025,P0549,22262636.73,North,Transposition,765 kV GIS,12,200,1,12,10,101.09,High,14.49382191780822,1.33,10.09,1.06,22,10.78,4,9,17,13,6.29,6.72,781,2024-09-18,2025-03-01,164,Monsoon
01-02-2025,P0549,22262636.73,North,Transposition,765 kV GIS,12,200,1,12,10,101.14,High,19.197890410958905,1.58,11.84,1.26,26,12.85,3,10,16,13,6.3,8.11,781,2022-02-24,2022-07-21,147,Winter
01-03-2025,P0549,22262636.73,North,Transposition,765 kV GIS,12,200,1,12,14,103.41,High,27.063375342465758,2.0,14.95,1.6,33,15.75,4,9,15,13,6.45,10.13,781,2025-05-12,2025-11-06,178,Summer
01-04-2025,P0549,22262636.73,North,Transposition,765 kV GIS,12,200,1,12,22,102.23,High,28.419520547945204,2.39,18.16,1.94,40,19.32,4,10,17,13,6.1,11.81,781,2023-01-30,2023-06-24,145,Winter
01-05-2025,P0549,22262636.73,North,Transposition,765 kV GIS,12,200,1,12,15,102.85,High,37.28076301369863,2.75,20.48,2.22,46,22.21,4,10,17,13,6.21,13.43,781,2023-03-29,2023-09-04,159,Summer
01-06-2025,P0549,22262636.73,North,Transposition,765 kV GIS,12,200,1,12,28,104.05,High,40.085567123287674,3.03,22.76,2.43,50,23.68,3,9,16,12,6.41,14.95,781,2023-03-18,2023-08-31,166,Summer
01-07-2025,P0549,22262636.73,North,Transposition,765 kV GIS,12,200,1,12,20,105.63,High,22.922432876712328,2.28,16.91,1.78,37,18.28,4,10,16,13,6.27,11.48,781,2023-08-22,2023-12-06,106,Monsoon
01-08-2025,P0549,22262636.73,North,Transposition,765 kV GIS,12,200,1,12,21,109.4,High,22.164041095890408,2.12,15.96,1.7,34,16.54,3,10,17,13,6.08,10.6,781,2024-09-19,2025-01-17,120,Monsoon
01-09-2025,P0549,22262636.73,North,Transposition,765 kV GIS,12,200,1,12,20,110.78,High,32.790186301369864,2.45,18.73,1.96,41,20.17,4,10,15,13,6.21,12.63,781,2024-05-20,2024-10-05,138,Summer
01-10-2025,P0549,22262636.73,North,Transposition,765 kV GIS,12,200,1,12,26,110.68,High,24.630534246575344,2.41,17.88,1.87,39,19.35,3,10,16,12,6.47,12.12,781,2023-08-08,2023-11-16,100,Monsoon
01-11-2025,P0549,22262636.73,North,Transposition,765 kV GIS,12,200,1,12,16,110.96,High,24.679561643835616,2.21,16.31,1.78,36,17.62,4,10,17,13,6.41,10.82,781,2024-11-14,2025-02-23,101,Winter
01-12-2025,P0549,22262636.73,North,Transposition,765 kV GIS,12,200,1,12,31,111.53,High,19.565346575342467,1.9,14.56,1.52,31,15.29,4,10,17,13,6.25,9.6,781,2022-08-31,2022-12-20,111,Monsoon
01-03-2025,P0550,33261873.19,Central,Transposition,765 kV GIS,18,80,3,11,32,102.24,Low,25.07774794520548,2.35,17.51,1.91,118,18.52,3,10,17,12,6.22,11.49,1031,2024-08-01,2025-01-02,154,Monsoon
01-04-2025,P0550,33261873.19,Central,Transposition,765 kV GIS,18,80,3,11,26,102.92,Low,37.86367123287671,3.29,24.61,2.62,164,26.54,4,9,17,12,6.33,16.38,1031,2022-02-25,2022-06-26,121,Winter
01-05-2025,P0550,33261873.19,Central,Transposition,765 kV GIS,18,80,3,11,52,107.41,Low,55.37354794520548,4.25,31.75,3.39,212,34.06,4,9,17,12,6.25,21.47,1031,2023-05-01,2023-09-03,125,Summer
01-06-2025,P0550,33261873.19,Central,Transposition,765 kV GIS,18,80,3,11,20,104.31,Low,55.64805479452055,4.95,37.37,4.03,254,39.94,4,10,15,12,6.4,25.12,1031,2023-11-19,2024-02-18,91,Winter
01-07-2025,P0550,33261873.19,Central,Transposition,765 kV GIS,18,80,3,11,28,109.23,Low,51.252465753424666,4.0,29.92,3.12,201,31.34,3,9,16,12,6.08,19.65,1031,2022-06-20,2022-10-28,130,Summer
01-08-2025,P0550,33261873.19,Central,Transposition,765 kV GIS,18,80,3,11,26,108.37,Low,46.15734246575342,3.69,27.71,2.95,187,29.29,3,9,15,13,6.45,18.74,1031,2024-01-27,2024-07-09,164,Winter
01-09-2025,P0550,33261873.19,Central,Transposition,765 kV GIS,18,80,3,11,35,104.91,Low,49.9042191780822,4.33,32.55,3.48,219,34.55,3,9,16,13,6.27,21.54,1031,2023-11-28,2024-03-25,118,Winter
01-10-2025,P0550,33261873.19,Central,Transposition,765 kV GIS,18,80,3,11,26,111.3,Low,50.19871232876712,4.03,30.57,3.29,204,31.7,4,10,17,13,6.25,20.36,1031,2022-10-16,2023-03-29,164,Winter
01-11-2025,P0550,33261873.19,Central,Transposition,765 kV GIS,18,80,3,11,34,106.74,Low,38.15648630136987,3.52,26.02,2.78,174,27.88,4,9,16,13,6.47,17.24,1031,2024-08-03,2025-01-03,153,Monsoon
01-04-2025,P0551,12281808.21,South,Tension,765 kV AIS,18,80,4,12,29,103.49,Low,10.193835616438356,0.76,5.78,0.61,29,6.11,4,9,15,13,6.07,3.72,389,2025-04-05,2025-09-24,172,Summer
